Ensemble,aq_sp_yield_min,fff,hksat_sf,liq_canopy_storage_scalar,sucsat_sf,watsat_sf,zbedrock_sf,wc2wjb0,jmaxb0,cv,d_max,frac_sat_soil_dsl_init,act25,n_baseflow,nstem,leafcn,stem_leaf,froot_leaf,FUN_fracfixers,slatop,krmax,dleaf,medlynintercept,medlynslope,kmax,psi50,rootprof_beta,baseflow_scalar,maximum_leaf_wetted_fraction,jmaxb1
LHC0072,0.017582423,2.908706344,3.69566567,0.366473826,6.55931507,0.956448192,0.963268532,0.894731534,0.019330128,0.018379457,18.08675011,0.849085225,43.45056072,1.12564352,0.275111154,28.21031314,1.885454241,1.709006299,0.854743862,0.073297821,8.99E-11,0.118642582,39240.12927,4.82602807,6.53E-08,-380127.4414,0.907020925,0.092163116,0.152153882,0.076393458
LHC0073,0.01664163,3.544500819,8.670255605,1.554610186,0.553400197,0.900652925,0.982330153,0.934956248,0.019772864,0.014494144,19.33012262,0.798724262,96.49269348,1.658402798,0.123440626,23.87511724,2.354695698,1.548350288,0.928518863,0.074976904,1.32E-10,0.042254997,45967.06772,3.239940394,1.85E-07,-191023.7967,0.926964074,0.045294489,0.249499219,0.061599601
LHC0074,0.015510841,1.548864122,4.157738546,0.308426743,2.67412188,0.813847418,0.983716593,1.184513847,0.018360227,0.013240946,46.44253707,0.922096198,114.7493266,1.276284594,0.218534632,23.81407589,2.616872421,1.654045684,0.46223028,0.037992742,1.01E-10,0.182636042,43246.24702,4.286210451,1.97E-08,-275584.495,0.94672224,0.055142247,0.474138355,0.077057936
LHC0075,0.016190431,0.517429623,8.502145695,1.53277912,9.143634412,0.836014014,1.107481859,1.178840871,0.019078203,0.008604653,38.43282102,0.806267336,64.4994265,1.563079323,0.498935715,19.14799521,2.319579965,1.675293879,0.741884369,0.040541564,1.46E-10,0.030563958,10377.70515,3.948409539,1.92E-07,-327586.8437,0.891529214,0.070612933,0.229201519,0.117906626
LHC0076,0.014516726,0.205951214,5.752799268,1.278927709,9.923169619,0.829653908,1.175931493,1.388228495,0.010986613,0.011359223,24.25670154,0.955841261,105.1548712,1.573878264,0.492854462,26.77650293,2.680433388,1.549839759,0.224351419,0.096677182,1.24E-10,0.217888419,4743.21176,2.254137976,5.02E-08,-356604.7896,0.958260376,0.046621978,0.060321653,0.136719182
LHC0077,0.010051578,1.536172151,8.239032286,0.367085893,3.967068119,1.05001596,1.079384936,1.324651407,0.010443849,0.011157368,53.2368794,0.711637771,97.54063859,1.542687679,0.176434292,20.0506169,2.064338952,1.603292795,0.815697509,0.110128969,1.29E-10,0.192322184,11075.70789,6.17236585,3.53E-08,-196863.5273,0.884885703,0.043125012,0.376258782,0.141762858
LHC0078,0.014202469,0.955906686,2.617719256,0.894875019,5.934081431,0.964134006,0.818091891,0.708146236,0.016338448,0.016653481,49.63210428,0.755026029,41.50297887,1.22708086,0.351123124,30.03950931,2.63880661,1.65784668,0.942677845,0.011323399,8.42E-11,0.070128672,45807.90154,3.445297825,7.55E-08,-163268.6545,0.915001441,0.00406925,0.484520016,0.111379899
LHC0079,0.010298826,0.907500066,0.564916315,0.548779876,9.117357779,0.963631874,0.86712863,1.280542357,0.017805204,0.014067728,55.76204118,0.648669489,60.61816778,1.684438575,0.169096746,24.37973156,2.660337074,1.254743877,0.299680888,0.092692992,1.46E-10,0.128024044,47490.88307,5.644537006,2.19E-07,-316427.9945,0.945150869,0.096505428,0.13099302,0.187918978
LHC0080,0.014170748,4.991744264,4.760779222,0.751854286,4.408450999,1.147260548,0.976555312,0.713293516,0.019435335,0.009149184,27.28199161,0.605918977,93.85210173,1.766631685,0.104328996,30.20460676,2.444760691,1.32013459,0.459244562,0.055104938,1.39E-10,0.12263319,39857.26795,2.349319289,3.79E-08,-153078.8128,0.873057685,0.005687651,0.19978383,0.087683683
LHC0081,0.011589734,1.292075818,9.380722244,0.655693687,1.071449723,1.189278642,0.837692788,1.103438127,0.019966072,0.011842056,26.6947696,0.898097057,117.3572882,1.043801783,0.243400111,18.41183862,2.516438892,1.388570274,0.30552175,0.026167213,1.10E-10,0.074388606,47163.73213,4.050026842,1.68E-07,-378291.5523,0.908574067,0.050640689,0.085966854,0.069786486
LHC0082,0.014138727,1.099153103,0.45633701,0.235492035,3.525002855,0.985466987,0.846743675,1.35178407,0.011033101,0.012746506,50.30985269,0.961674715,67.40458487,1.808995674,0.072188332,30.1473608,2.309399749,1.701626052,0.287383055,0.047239596,1.06E-10,0.173709137,42058.80459,5.636405771,1.85E-08,-339628.1598,0.877725878,0.085878893,0.20578775,0.23959996
LHC0083,0.015155124,3.192608423,1.250433347,0.801039064,2.077782141,1.134531081,0.816466126,0.600249434,0.013007729,0.015194476,23.20679307,0.566137302,54.21799363,1.752053512,0.266314233,28.871847,1.87120399,1.530438871,0.420057429,0.097640994,1.10E-10,0.125536229,42388.0557,6.370388477,2.07E-07,-256846.6287,0.895423392,0.06597762,0.385241679,0.131935354
LHC0084,0.016426486,4.277982069,3.581898323,1.543658009,1.590937484,1.17828165,1.010650757,0.900421321,0.016772571,0.005392495,16.56523881,0.759899727,82.26372232,1.5839781,0.094020357,18.57089559,1.913509742,1.337240752,0.492638219,0.040028751,1.10E-10,0.236840709,42620.48178,4.893416822,1.83E-07,-186018.6544,0.927877274,0.054392744,0.330075703,0.162233642
LHC0085,0.013569296,3.578670575,0.247530701,1.370578616,6.22205364,0.924336795,1.102815801,1.332154624,0.015267468,0.008509872,59.0982183,0.725418838,109.1265609,1.562012278,0.154840413,17.7960503,1.918667181,1.529383449,0.796667935,0.139102517,1.32E-10,0.032177971,28575.6846,3.297849289,7.28E-08,-327195.9846,0.868045109,0.071868739,0.343037763,0.161611733
LHC0086,0.018635596,0.779391045,9.084880138,1.833177514,8.742938752,1.168966632,0.855569328,1.160905368,0.014416479,0.01338884,51.41006243,0.846078611,118.6750367,1.998427168,0.214212387,28.6245711,2.595668721,1.470546616,0.52719903,0.081133153,1.33E-10,0.162837585,47928.7667,3.886764398,1.69E-07,-365795.0755,0.898195303,0.012700406,0.443740494,0.176153219
LHC0087,0.012802963,4.463692739,6.045463553,0.289220351,8.24338805,1.092248308,0.940240926,1.112124983,0.011937139,0.011410691,21.49777983,0.570409139,53.9457793,1.5274347,0.386637043,19.50719232,2.486758324,1.44433044,0.912213749,0.149750467,8.28E-11,0.106991716,30283.53479,2.84561754,5.26E-08,-401186.3818,0.862424415,0.027453463,0.09224382,0.169811176
LHC0088,0.012498932,1.488990119,8.133487252,0.57605436,3.326579736,1.112714806,1.195024641,1.154231286,0.012838568,0.009197171,46.97740257,0.894363918,73.67909592,1.193016528,0.367188425,24.08644579,2.58178921,1.714065217,0.216550232,0.082476062,9.29E-11,0.056549447,705.706506,3.708131509,1.93E-07,-291016.8029,0.93675978,0.072418999,0.319441253,0.097073499
LHC0089,0.010831269,3.691182962,6.327521939,0.470588185,1.175486558,1.095810282,1.061515599,1.469295778,0.017229364,0.016355156,36.7672626,0.841631617,58.05459385,1.217287511,0.453500391,28.28109942,2.165226006,1.734150753,0.697750239,0.141436339,1.52E-10,0.181346095,9303.248318,5.523455927,1.46E-07,-368801.9104,0.846159056,0.084848934,0.440508621,0.054848388
LHC0090,0.010500858,0.153503993,4.267865852,1.32732787,9.870326479,0.876495812,0.817401931,0.772875179,0.019410597,0.01065004,28.70481519,0.917967728,89.01340334,1.240043066,0.191503334,25.5993011,2.194763564,1.541777935,0.375094496,0.142351574,9.23E-11,0.089240427,7046.242224,5.239320471,2.29E-08,-280606.7502,0.923022061,0.060054899,0.322939959,0.231845699
LHC0091,0.015916995,3.90599259,9.22279619,0.604974853,7.321147387,0.999787819,1.136026861,1.296076832,0.016121263,0.009871837,18.95090181,0.659270462,93.31700651,1.826076461,0.099528667,28.8499877,2.258237415,1.682183267,0.66596696,0.055931979,1.04E-10,0.08582554,42683.21486,4.170238671,2.05E-07,-188694.158,0.868430779,0.016156375,0.447442334,0.2066008
LHC0092,0.01639207,0.588036991,7.85364422,0.518008779,7.550772892,0.861288052,0.987386273,1.235734611,0.015188756,0.009590742,37.70479854,0.832113048,75.91013181,1.902851662,0.392753787,27.35984267,2.597216729,1.506543651,0.237351348,0.14892337,1.21E-10,0.027357218,30909.96434,3.909639098,3.46E-08,-318122.4062,0.92334361,0.011610694,0.488378121,0.203090588
LHC0093,0.017949686,3.1403616,7.599789604,0.450574693,3.059430017,0.827439472,0.800392984,0.878394597,0.011654494,0.006860106,29.96086299,0.977087284,101.1944768,1.317854704,0.470248687,18.30502414,2.382673996,1.247658382,0.471604869,0.1221471,7.06E-11,0.097937414,33964.76682,6.749621703,1.15E-07,-395009.2979,0.896327695,0.0642914,0.059629104,0.059298901
LHC0094,0.01092158,1.993515244,4.052568064,1.035580385,0.349267801,1.097188761,0.822313312,0.942631712,0.014749077,0.011648734,43.86151926,0.554817538,48.93271461,1.027800575,0.135360334,27.49557612,2.222396123,1.786258778,0.95180783,0.010838441,7.55E-11,0.134169857,18801.53139,6.410726668,1.97E-07,-161563.3465,0.859721245,0.090358145,0.022723579,0.210886742
LHC0095,0.011676667,1.974193553,2.952640418,1.458930045,7.509418176,0.998246008,1.156060583,0.522842773,0.016435579,0.016595199,36.68519086,0.502100054,78.30741795,1.596063834,0.036938727,17.66740285,2.155791016,1.293969026,0.324920157,0.075206317,8.05E-11,0.106554657,28791.07196,2.690696046,8.03E-08,-335877.7136,0.918190786,0.019752009,0.374526968,0.241075576
LHC0096,0.014087824,2.476102083,4.298511155,1.934031704,2.463117354,1.051850395,1.139179207,1.438832191,0.011688146,0.013863809,36.05320334,0.772898598,49.77501604,1.939652413,0.299075869,19.73275277,2.145054286,1.438432388,0.772888218,0.137026048,1.19E-10,0.165371611,48946.86762,6.129873011,1.37E-07,-164436.2313,0.904040936,0.094730329,0.12296464,0.153527428
LHC0097,0.012307343,2.950625111,7.83281808,1.706929189,0.368654611,1.124360069,0.922460169,1.479205565,0.012966889,0.012086564,55.10131883,0.934218408,52.68932703,1.288696555,0.484285849,29.70773643,2.42451562,1.240437509,0.876143514,0.13024926,1.01E-10,0.067378902,24805.48998,5.483365503,8.17E-08,-201942.4923,0.904255836,0.033857242,0.464651893,0.233772704
LHC0098,0.011295285,1.799677208,0.195999664,1.608520208,1.917243441,1.170303145,0.967469588,1.215282769,0.019934419,0.009054031,30.66416651,0.645954794,75.43865139,1.185228219,0.153258098,19.23045947,2.060389937,1.436269121,0.464254483,0.14111395,1.29E-10,0.117048563,34780.6352,6.581726183,5.06E-08,-186654.7634,0.956043131,0.058251662,0.476838825,0.102601936
LHC0099,0.014798241,3.984781859,3.393469442,0.755567853,7.7484435,0.96796801,1.154307034,1.367409043,0.012797796,0.012950037,21.96279505,0.722796874,78.45903966,1.469893444,0.489035526,24.51827482,2.314130134,1.250493817,0.446334674,0.124497576,1.14E-10,0.157471722,11278.58323,5.578270035,8.36E-08,-366870.8269,0.888132765,0.095871427,0.33410702,0.210470292
LHC0100,0.014605201,2.380049812,7.02632827,0.685939062,7.642972041,1.004550748,0.847917269,0.921977666,0.020277541,0.012600309,52.69561843,0.630426235,119.665954,1.11515897,0.308778144,16.68463044,2.661232607,1.400316211,0.804436055,0.108724147,1.55E-10,0.238847458,40305.22777,2.17835029,1.51E-07,-192962.2683,0.958194287,0.021088796,0.313071898,0.060481041
LHC0101,0.012080402,3.10546816,3.182680783,1.150331669,4.891659965,1.191273009,0.863700776,1.001541482,0.011099265,0.016171179,24.4903952,0.776013061,68.87391883,1.34693095,0.166194296,23.61093397,2.571171319,1.770612081,0.784867681,0.038493783,7.77E-11,0.12565129,22085.94499,3.866895606,1.49E-07,-220813.8653,0.880532217,0.058143305,0.34876305,0.114069884
LHC0102,0.019223132,3.76693871,2.6442484,1.748842553,8.064160421,0.884071557,1.094743577,0.820824978,0.011079486,0.015050005,42.01266884,0.563955243,94.85772339,1.081145257,0.475945594,28.24941341,2.479213004,1.308106138,0.284003546,0.042696535,9.13E-11,0.024151352,3761.444406,3.113943636,2.09E-07,-389594.8705,0.854029868,0.01812679,0.256268615,0.166170743
LHC0103,0.01926851,1.015746132,7.490996161,0.792523104,5.703911949,0.865493085,0.90120501,0.585728845,0.020133066,0.017182705,10.94077726,0.598252033,86.10602577,1.548473744,0.368511233,25.00959696,2.339915921,1.459647807,0.592931835,0.002787292,1.29E-10,0.100343725,1109.185336,3.463391162,6.77E-08,-162168.1985,0.924444724,0.074980234,0.364783798,0.184614391
LHC0104,0.017549425,0.403366516,1.198175262,0.714882561,5.331115645,1.14805728,1.190685192,1.489127936,0.012460441,0.019791971,33.18374035,0.670748853,59.52417334,1.331797806,0.304363907,18.02730919,2.01236569,1.503705263,0.861594589,0.147202166,7.63E-11,0.031304489,23003.40422,4.877241633,2.43E-08,-235118.3565,0.844596518,0.077296575,0.151023845,0.125395049
LHC0105,0.012337735,3.15982473,0.257278731,0.376652872,3.411743211,0.88897393,1.14204781,1.015519393,0.010080453,0.016029722,41.93839234,0.851111105,110.3899494,1.235611984,0.044089849,17.37519646,2.18470652,1.636237898,0.348096152,0.143968999,1.52E-10,0.11437867,42759.98219,6.039657661,1.42E-08,-280930.8767,0.900679943,0.047893215,0.032067014,0.092344327
LHC0106,0.011814322,3.886496185,1.361671214,1.075015834,3.633410327,1.118361116,1.169935234,1.345081971,0.013891724,0.014262734,28.43206442,0.715165435,115.4518842,1.516494326,0.303521812,22.75351257,2.37120336,1.689258467,0.96626607,0.126638453,1.30E-10,0.150541437,28047.37872,6.518502021,5.95E-08,-370712.6188,0.888929842,0.005046474,0.358894136,0.099760589
LHC0107,0.016004182,2.785835443,8.932034527,1.645437214,5.202092727,0.939377104,1.14704684,0.625141088,0.017741463,0.01692422,54.61532872,0.810175234,41.20291162,1.762545222,0.134093672,28.53081087,2.116514418,1.390008768,0.229042888,0.125798937,1.34E-10,0.120457377,48642.6413,6.269453361,1.88E-08,-230971.3075,0.898528409,0.082470564,0.164950234,0.065834693
LHC0108,0.01770063,2.851494979,8.432746333,1.271508771,4.70690529,0.821329404,1.187129729,0.781718382,0.013622479,0.005713099,50.39447176,0.754440246,116.6832439,1.39020648,0.066199713,16.41686566,2.251517889,1.67058017,0.645742601,0.049920699,9.45E-11,0.183286437,47873.58954,2.813208434,4.39E-08,-338675.8213,0.93347738,0.060541689,0.421204264,0.090388844
LHC0109,0.010440774,2.230429786,2.81984096,0.953978335,5.433353569,0.894037326,1.063649034,1.061592254,0.016371795,0.011269937,32.40574481,0.674230339,44.14742658,1.100468961,0.444349607,17.78587296,2.233440169,1.586782387,0.976173617,0.046299211,1.24E-10,0.098454639,44318.48708,5.116468239,2.60E-08,-238037.4135,0.959103151,0.001554674,0.120866612,0.153222617
LHC0110,0.013603595,0.457835937,5.516372337,1.44746529,0.189963567,1.098926168,1.197888165,0.571565962,0.015510402,0.007661666,14.59083106,0.627052833,55.10557766,1.906842343,0.375505858,25.79408992,2.395131628,1.341206749,0.366488804,0.098040753,8.10E-11,0.029056463,33277.15088,4.121604703,1.60E-07,-304946.1884,0.952803909,0.023408199,0.436376945,0.132880011
LHC0111,0.010081139,0.846523195,5.31172152,1.383682786,2.966084733,0.841652077,0.853575843,0.993697473,0.018272499,0.007707155,17.57292839,0.819043017,86.83973725,1.364161342,0.087311492,18.86221441,1.930219748,1.240672538,0.816169319,0.092179054,8.82E-11,0.153855205,13701.16588,4.611919811,1.95E-07,-170845.9139,0.965653663,0.015918952,0.450128621,0.180007815
LHC0112,0.015282568,1.51902093,6.209588268,1.000052973,5.370961915,1.130948501,0.825438875,1.472185241,0.0153871,0.013957323,44.76041985,0.793331491,42.3232901,1.01287079,0.331224736,24.6129323,2.750111711,1.540481863,0.647112174,0.144045591,1.07E-10,0.014131714,14251.47852,5.781759725,5.56E-08,-161270.4941,0.929298236,0.050919999,0.471369422,0.133843107
LHC0113,0.019127769,2.499341185,2.776552327,1.516066359,3.153983571,1.046597639,1.02937412,0.917149131,0.020506611,0.008835034,48.14897637,0.851816343,48.64945143,1.856133645,0.232093418,28.73061722,2.420172612,1.664674737,0.994047474,0.076744449,8.14E-11,0.225626857,4880.323417,5.048315887,1.48E-07,-338033.3793,0.950220785,0.060894136,0.357007385,0.169193121
LHC0114,0.016036008,2.210232423,1.371773144,1.559424158,6.817152644,0.820349007,1.019132636,1.460541097,0.01115653,0.019265964,56.07344396,0.821198075,48.19488462,1.195696381,0.428914981,20.34776829,2.275141615,1.268848165,0.600913513,0.117539316,7.18E-11,0.104314131,41570.41803,3.174950556,7.19E-08,-195400.6214,0.915267401,0.099383053,0.098623133,0.234878416
LHC0115,0.010022917,4.24538427,3.67379748,0.632583369,1.721453719,1.041808359,1.192005373,0.502331049,0.016705894,0.014383104,44.89760683,0.575323319,77.98708494,1.121135499,0.163477117,22.36463444,2.11003356,1.580702687,0.787429503,0.101712741,1.28E-10,0.157904667,1738.706936,2.453196984,2.00E-07,-399250.5225,0.917413844,0.038018045,0.344409271,0.213590911
LHC0116,0.017802832,2.683517877,7.243641369,0.308075706,6.269172785,0.845029391,0.832988379,1.055974307,0.010589845,0.006593722,20.049544,0.878162205,82.58546445,1.172726198,0.120979849,30.32590721,2.433220597,1.225538177,0.72367288,0.143495359,1.46E-10,0.035874341,21025.55879,2.900300618,1.87E-07,-288309.9725,0.874490973,0.044687435,0.046723464,0.225846154
LHC0117,0.014858491,4.589153845,4.420216612,0.983604586,8.516400202,1.162347506,1.191314611,0.518660893,0.011118225,0.013079913,35.66235325,0.999251381,51.4603245,1.221427725,0.172733431,23.1106294,2.507056776,1.258022269,0.794016606,0.114892724,7.84E-11,0.039609977,44907.77011,6.963411427,3.60E-08,-144056.7797,0.892330963,0.055840427,0.223665247,0.144541091
LHC0118,0.017476104,3.925416822,7.532942925,1.561619726,5.847184758,0.863597142,1.027210355,0.842491649,0.012539468,0.015407149,18.13008609,0.953763106,50.86627884,1.233457469,0.454528841,28.16771783,2.350055051,1.790398451,0.713388818,0.079571974,1.53E-10,0.090073396,19345.55362,5.375686429,9.92E-08,-202950.7046,0.882655913,0.021775044,0.190588378,0.160514931
LHC0119,0.011258481,0.878733881,0.748981365,0.767410623,1.40986231,0.858397366,1.148516678,0.953825996,0.014296337,0.017731582,37.10183774,0.932351717,119.4469522,1.26241702,0.356300948,27.19435829,2.082515292,1.525432217,0.620967248,0.001854954,1.42E-10,0.082363102,18886.35132,4.454789666,6.00E-08,-307615.7826,0.885847013,0.040879398,0.054140694,0.225095686
LHC0120,0.013542954,0.475873592,8.779822972,1.81471035,5.096782086,0.838105785,0.923681192,1.263329098,0.012685321,0.009023435,10.41184171,0.947055715,40.01856505,1.197924589,0.217441301,28.78374905,2.3662824,1.589868066,0.982686841,0.048957019,6.99E-11,0.136265787,15486.92067,2.169763671,1.29E-07,-151221.5393,0.952023453,0.074643417,0.325409353,0.245561128
LHC0121,0.014746321,1.632854204,7.554811329,0.222344408,8.100601389,0.916401693,0.975447082,0.579814638,0.018172357,0.009515311,52.83741644,0.724538278,105.8706817,1.849514497,0.178283185,18.47587031,1.988887596,1.217784578,0.812439792,0.01472802,7.73E-11,0.16718354,26119.75813,4.602961674,1.88E-07,-195820.3349,0.95111495,0.007460144,0.435629595,0.157410168
LHC0122,0.018317928,3.471537066,1.926053529,0.094666293,3.760421684,1.192929533,0.866345437,0.733354835,0.011219083,0.013143374,14.21642126,0.981999617,99.8467647,1.895101454,0.187887926,25.89521707,1.860292758,1.4936454,0.537685386,0.066504277,1.54E-10,0.096944997,16221.28758,5.925330903,7.38E-08,-185549.9864,0.948282634,0.081827908,0.294268208,0.088158833
LHC0123,0.019618149,1.848900951,4.868434649,0.478325395,0.387825071,0.809506683,0.897673194,0.742031794,0.010502645,0.00569217,20.47042983,0.766806441,71.23753656,1.859542225,0.069366684,24.19290427,2.399931809,1.448789059,0.350777871,0.01175433,1.12E-10,0.009871766,8795.360616,3.090290742,2.71E-08,-360987.9854,0.94282612,0.023073326,0.273356925,0.05234851
LHC0124,0.012912033,1.072719577,8.733402379,1.418720566,9.680380105,0.979140019,1.021285402,0.907206053,0.015688257,0.019219473,26.87294849,0.964024089,98.14140755,1.996930093,0.354939915,21.20269791,2.187422467,1.666826416,0.519165651,0.084058738,8.45E-11,0.198255335,17766.28044,3.316921372,9.31E-08,-218254.9322,0.918653195,0.026760596,0.131898251,0.236847427
LHC0125,0.010350584,1.035520702,9.614418742,0.397224052,9.001297379,1.180817892,1.183951758,1.286532012,0.010057637,0.012268604,51.32135513,0.685387709,106.880091,1.959725645,0.406717231,27.08581444,2.240112307,1.284562173,0.699070377,0.028608759,7.70E-11,0.207644709,24434.98094,5.589776235,2.18E-07,-380733.8329,0.929634923,0.000689925,0.394412193,0.190909923
LHC0126,0.010553246,3.448759235,0.489266239,0.298353966,1.864711118,1.19883064,0.956128984,1.175785516,0.015815836,0.006816146,23.93042873,0.943813677,103.5633431,1.967754295,0.224015237,25.82153119,2.707200142,1.637849795,0.606088402,0.086819204,1.23E-10,0.131113455,4778.77906,3.791275015,2.53E-08,-250947.8962,0.891854891,0.058538911,0.306954942,0.099271961
LHC0127,0.01434383,2.441374703,0.129717204,1.00623419,9.189029461,1.153785741,0.814843032,1.231140849,0.015746264,0.009903076,31.70355191,0.596278019,117.7382454,1.015248548,0.358506051,21.53416075,2.717006821,1.651564784,0.652766554,0.022718248,7.21E-11,0.21603086,36435.28706,4.374137646,1.39E-07,-354960.883,0.849613026,0.091041386,0.234356064,0.182321419
LHC0128,0.011671517,2.862774102,3.549467742,1.200836163,8.403491258,0.874784086,1.186489346,0.750135336,0.012114738,0.00858433,34.05138878,0.524980148,60.58994885,1.314500879,0.049787039,28.35350814,2.474079501,1.655801733,0.307991294,0.148083755,8.54E-11,0.056235957,39085.95086,4.99876369,9.23E-08,-165150.7898,0.896805343,0.062289361,0.104605564,0.075170828
LHC0129,0.016798433,1.600881771,9.420183678,1.772776298,2.254430785,0.897044039,0.892831042,1.436037709,0.017454235,0.016567441,11.40096151,0.737808902,114.1518035,1.962953249,0.126455271,24.84378811,1.915979791,1.236231673,0.487550286,0.114364947,1.36E-10,0.144745468,8884.68681,3.768005434,1.17E-07,-390437.9727,0.903149228,0.030612937,0.128293864,0.100268419
LHC0130,0.01614581,2.34970014,8.562183058,1.387436551,9.968475225,0.935815812,1.00389017,1.316275548,0.020416748,0.005807065,26.6146554,0.883134669,96.8111893,1.089914128,0.242631719,29.7416995,2.097843908,1.513074109,0.415976941,0.115540925,1.09E-10,0.040312267,5177.340554,6.156303928,7.66E-08,-357904.7219,0.944017972,0.081590234,0.146005316,0.178666765
LHC0131,0.014001945,4.376610098,8.604456348,1.34771382,5.598839553,0.983842754,1.161573561,1.326313136,0.011685922,0.010997692,17.24206947,0.503989204,111.3796644,1.038648395,0.495447315,27.73965315,2.235712181,1.71755999,0.940545629,0.129024468,1.05E-10,0.161723369,49468.61158,5.771639163,1.55E-07,-249175.7385,0.854641091,0.098974853,0.17272551,0.168778072
LHC0132,0.012845311,4.072128294,1.645198028,1.984650123,9.493738312,1.143386876,1.184248456,1.357078545,0.01229626,0.009321547,47.07590677,0.64293319,117.1845024,1.643837079,0.045145649,23.76021615,2.120342843,1.52290792,0.729946354,0.133342115,1.01E-10,0.240976112,9198.51591,5.608026888,2.13E-07,-285069.6554,0.852428229,0.027897558,0.119248969,0.219575631
LHC0133,0.017320319,2.827459291,9.669150399,1.420447798,0.314668216,1.036625459,1.024798749,0.940343876,0.019752144,0.017838906,50.73909546,0.533768481,56.88159309,1.917957641,0.371330493,16.83944078,2.673477151,1.703411899,0.97378319,0.07160718,1.49E-10,0.230689377,46746.94639,2.110973242,4.50E-08,-257797.6012,0.927385096,0.086415054,0.349417842,0.214154529
LHC0134,0.01402559,3.703179629,4.880180191,1.59597455,2.369811409,1.186052122,1.035329377,0.827468359,0.016040246,0.012697362,40.08723042,0.922684722,80.26987457,1.817284741,0.259865533,24.63270144,2.585689311,1.459184572,0.887623677,0.137781839,1.59E-10,0.101234222,21306.89151,6.559714472,2.61E-08,-147675.3685,0.925495032,0.057445787,0.353073163,0.089952736
LHC0135,0.0172277,1.920310447,4.910472974,1.234395183,2.555396776,0.866219037,0.972471517,0.589768625,0.013944411,0.019760014,21.00782601,0.731170449,43.25159954,1.389999603,0.373467115,29.57021511,2.612540787,1.752375527,0.242167507,0.02232618,1.47E-10,0.135143787,46020.49958,4.715262712,1.64E-07,-158840.8636,0.875440432,0.007742754,0.019567221,0.124193326
LHC0136,0.016888115,2.837429521,2.19375899,0.422172526,2.801747691,1.144234603,1.074019812,1.120441856,0.015857927,0.005193301,14.64222818,0.731381411,119.2207891,1.791752058,0.080752096,18.61272214,2.571955623,1.219752495,0.781590558,0.082957928,1.49E-10,0.200436638,22728.63215,5.407588523,4.43E-08,-157182.6371,0.926254564,0.076679267,0.026599772,0.109029996
LHC0137,0.015690722,0.241001962,9.316952773,1.235287319,9.521776051,1.096445284,1.158680382,0.694253326,0.012499802,0.016996033,52.26578971,0.75146605,106.6979672,1.44835253,0.396689343,18.73276412,2.485036806,1.698893841,0.295414148,0.110638816,1.41E-10,0.112327809,27924.87117,2.19168666,1.88E-07,-400919.544,0.920723695,0.021299371,0.463765088,0.24064561
LHC0138,0.010818475,0.730263621,6.852063301,0.156880553,3.938360174,1.173297634,1.135695913,1.068985894,0.01324428,0.019314941,10.71111754,0.607200072,92.65328516,1.679774857,0.093428147,29.17767336,2.621881418,1.518727763,0.29282295,0.012656539,9.94E-11,0.121929812,25576.28226,5.396109329,1.10E-07,-329136.1886,0.887719459,0.062470171,0.222622798,0.105570657
LHC0139,0.017143242,4.640876173,8.081950956,1.032340906,6.786372582,0.989420356,1.092706004,1.465633468,0.012708461,0.012453873,33.80471877,0.640088222,101.6309491,1.325812801,0.486141194,30.27108386,2.499385857,1.766421949,0.743531692,0.061674775,7.90E-11,0.150072478,44548.06212,3.512226643,1.05E-07,-259474.937,0.881405116,0.029946553,0.404309396,0.097693272
LHC0140,0.011985038,4.834176805,5.07950285,1.171568544,0.054311687,1.074526255,0.854495714,1.377844793,0.012218933,0.018916858,29.8214845,0.638609921,66.13130165,1.211665081,0.40142938,16.74442899,2.756691772,1.350716085,0.300980262,0.018123767,7.17E-11,0.223495153,22125.92104,5.387556533,5.51E-08,-302726.7328,0.963502231,0.05956093,0.118895949,0.078681433
LHC0141,0.011461962,0.650449893,3.329406108,0.359215053,1.784702736,0.978960688,1.050888355,1.421293509,0.01161637,0.015595399,30.56994792,0.613141872,83.49868328,1.118506133,0.283125032,23.52107683,2.151153728,1.639788332,0.558872535,0.009822828,1.17E-10,0.226210332,11953.86433,5.801178968,9.55E-08,-303892.906,0.955447081,0.076120812,0.267622187,0.215659041
LHC0142,0.014124264,1.235860646,4.724213499,0.1064234,0.816701575,1.033194978,1.108282032,0.753807329,0.01492205,0.005783852,44.56857728,0.717799098,84.27174475,1.002552076,0.156778646,17.69079042,2.428439811,1.715183571,0.776493241,0.045955605,1.23E-10,0.204024557,28652.64188,4.793518213,5.68E-08,-142076.3212,0.884697021,0.08702199,0.350723892,0.112291329
LHC0143,0.015857323,4.547177717,2.421088889,1.286938211,2.771004855,0.955602748,1.039329796,1.2720806,0.012015689,0.011476705,56.62967593,0.870550162,57.71759423,1.052317031,0.346930415,17.25902514,2.461254422,1.248260025,0.920016409,0.110516076,1.35E-10,0.043590202,1604.647653,4.769239427,1.64E-07,-354357.2986,0.959708031,0.019506737,0.498740306,0.191341308
